Region,BHK,Title,SQFT,Rate,Bathrooms,Type,Possession,Price
Electronic City Phase I,2,Semi Furnished 2BHK Apartment in Electronic City Phase I,777,6429.0,2 Bathrooms,Sale,Dec'18,49.95
Electronic City Phase I,2,2BHK Apartment in Electronic City Phase I,790,7595.0,2 Bathrooms,Sale,May'18,60.0
Electronic City Phase I,2,2BHK Apartment in Electronic City Phase I,848,10024.0,2 Bathrooms,Sale,Jun'18,85.0
Electronic City Phase I,2,Semi Furnished 2BHK Apartment in Electronic City Phase I,767,6375.0,2 Bathrooms,Sale,Dec'19,48.9
Electronic City Phase I,2,2BHK Apartment in Electronic City Phase I,717,8690.0,2 Bathrooms,Sale,Jul'18,62.3
Electronic City Phase I,2,Semi Furnished 2BHK Apartment in Electronic City Phase I,872,7110.0,2 Bathrooms,Sale,Dec'21,62.0
Electronic City Phase I,2,Semi Furnished 2BHK Apartment in Electronic City Phase I,736,5435.0,2 Bathrooms,Sale,Jul'18,40.0
Electronic City Phase I,2,Fully Furnished 2BHK Apartment in Electronic City Phase I,800,6625.0,2 Bathrooms,Sale,May'18,53.0
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,1166,5832.0,3 Bathrooms,Sale,May'18,68.0
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,1500,4193.0,2 Bathrooms,Sale,Oct'18,62.9
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,1183,10566.0,3 Bathrooms,Sale,May'18,125.0
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,952,6828.0,2 Bathrooms,Sale,Sep'18,65.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,945,6429.0,3 Bathrooms,Sale,Dec'18,60.75
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,1200,8250.0,3 Bathrooms,Sale,Jun'18,99.0
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,898,8352.0,2 Bathrooms,Sale,Mar'18,75.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,1320,4920.0,3 Bathrooms,Sale,Apr'19,64.95
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,1184,7601.0,3 Bathrooms,Sale,Dec'20,90.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,1190,5882.0,3 Bathrooms,Sale,May'18,70.0
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,1644,7908.0,3 Bathrooms,Sale,Mar'18,130.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,1051,8373.0,3 Bathrooms,Sale,May'18,88.0
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,1599,6879.0,3 Bathrooms,Sale,Oct'17,110.0
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,1360,5000.0,2 Bathrooms,Sale,May'18,68.0
Electronic City Phase I,3,Fully Furnished 3BHK Apartment in Electronic City Phase I,1044,3784.0,3 Bathrooms,Sale,May'18,39.5
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,975,7077.0,3 Bathrooms,Sale,Dec'21,69.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,945,6138.0,3 Bathrooms,Sale,May'18,58.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,742,8086.0,3 Bathrooms,Sale,Jun'18,60.0
Electronic City Phase I,3,Fully Furnished 3BHK Apartment in Electronic City Phase I,1190,9244.0,3 Bathrooms,Sale,May'18,110.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,840,5476.0,3 Bathrooms,Sale,May'18,46.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,945,6349.0,3 Bathrooms,Sale,Dec'19,60.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,945,6349.0,3 Bathrooms,Sale,Dec'19,60.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,1184,7095.0,3 Bathrooms,Sale,Dec'21,84.0
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,1001,5606.0,3 Bathrooms,Sale,Sep'18,56.12
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,1050,5905.0,3 Bathrooms,Sale,May'18,62.0
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,939,7455.0,2 Bathrooms,Sale,Mar'18,70.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,1100,5364.0,3 Bathrooms,Sale,Jun'18,59.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,1400,6214.0,3 Bathrooms,Sale,Jun'18,87.0
Electronic City Phase I,3,Semi Furnished 3BHK Apartment in Electronic City Phase I,1100,5818.0,3 Bathrooms,Sale,May'18,64.0
Electronic City Phase I,3,3BHK Apartment in Electronic City Phase I,1212,8911.0,3 Bathrooms,Sale,Jun'18,108.0
Marathahalli,1,1BHK Apartment in Marathahalli,546,7200.0,1 Bathrooms,Sale,Dec'18,39.31
Marathahalli,1,1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Mar'18,63.08
Marathahalli,1,1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Mar'18,63.08
Marathahalli,1,1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Feb'18,63.08
Marathahalli,1,1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Feb'18,63.08
Marathahalli,1,1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Mar'18,63.08
Marathahalli,1,1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Mar'18,63.08
Marathahalli,1,1BHK Apartment in Bellandur,600,10513.0,1 Bathrooms,Sale,Feb'18,63.08
Marathahalli,1,Semi Furnished 1BHK Apartment in Bellandur,600,10513.0,1 Bathrooms,Sale,Feb'18,63.08
Marathahalli,1,1BHK Apartment in Bellandur,546,11553.0,1 Bathrooms,Sale,Feb'18,63.08
Marathahalli,1,Semi Furnished 1BHK Apartment in BEML Layout,350,7143.0,1 Bathrooms,Sale,Feb'18,25.0
Marathahalli,1,Semi Furnished 1BHK Apartment in Brookefield,600,8833.0,1 Bathrooms,Sale,Apr'18,52.99
Marathahalli,1,Semi Furnished 1BHK Apartment in Malleshpalya,847,6494.0,2 Bathrooms,Sale,May'18,55.0
Marathahalli,1,Semi Furnished 1BHK Apartment in BEML Layout,350,7143.0,1 Bathrooms,Sale,May'18,25.0
Marathahalli,1,1BHK Apartment in Whitefield,497,8451.0,1 Bathrooms,Sale,Mar'18,42.0
Marathahalli,1,1BHK Apartment in Yemalur,431,11601.0,1 Bathrooms,Sale,Mar'18,50.0
Marathahalli,1,1BHK Apartment in Thubarahalli,385,9870.0,1 Bathrooms,Sale,Feb'18,38.0
Marathahalli,1,Semi Furnished 1BHK Apartment in Old Airport Road,400,5750.0,1 Bathrooms,Sale,Apr'18,23.0
Marathahalli,1,1BHK Apartment in Varthur Road,634,8044.0,1 Bathrooms,Sale,Mar'18,51.0
Marathahalli,2,2BHK Apartment in Marathahalli,826,7869.0,2 Bathrooms,Sale,May'18,65.0
Marathahalli,2,2BHK Apartment in Marathahalli,840,7099.0,2 Bathrooms,Sale,Oct'18,59.63
Marathahalli,2,2BHK Apartment in Marathahalli,666,7057.0,2 Bathrooms,Sale,May'18,47.0
Marathahalli,2,2BHK Apartment in Marathahalli,900,5510.0,2 Bathrooms,Sale,Oct'18,49.58
Marathahalli,2,Semi Furnished 2BHK Apartment in Marathahalli,883,6908.0,2 Bathrooms,Sale,Jan'18,61.0
Marathahalli,2,Semi Furnished 2BHK Apartment in Marathahalli,880,10227.0,2 Bathrooms,Sale,May'18,90.0
Marathahalli,2,2BHK Apartment in Marathahalli,696,7069.0,2 Bathrooms,Sale,May'18,49.2
Marathahalli,2,Semi Furnished 2BHK Apartment in Marathahalli,889,8999.0,2 Bathrooms,Sale,May'18,80.0
Marathahalli,2,Fully Furnished 2BHK Apartment in Marathahalli,1000,6600.0,2 Bathrooms,Sale,Aug'18,66.0
Marathahalli,2,2BHK Apartment in Bellandur,945,10476.0,2 Bathrooms,Sale,May'18,99.0
Marathahalli,2,Fully Furnished 2BHK Apartment in Marathahalli,900,9889.0,2 Bathrooms,Sale,May'18,89.0
Marathahalli,2,Semi Furnished 2BHK Apartment in Marathahalli,1000,5650.0,2 Bathrooms,Sale,Feb'18,56.5
Marathahalli,2,Semi Furnished 2BHK Apartment in Marathahalli,927,10572.0,2 Bathrooms,Sale,Jun'18,98.0
Marathahalli,2,2BHK Apartment in Marathahalli,1022,8121.0,2 Bathrooms,Sale,May'18,83.0
Marathahalli,2,2.5BHK Apartment in Marathahalli,1383,7158.0,2 Bathrooms,Sale,May'18,99.0
Marathahalli,2,2BHK Apartment in Marathahalli,916,9825.0,2 Bathrooms,Sale,May'18,90.0
Marathahalli,2,2BHK Apartment in Bellandur,945,11217.0,3 Bathrooms,Sale,May'18,106.0
Marathahalli,2,Semi Furnished 2BHK Apartment in Marathahalli,910,8791.0,2 Bathrooms,Sale,May'18,80.0
Marathahalli,2,Semi Furnished 2BHK Apartment in Marathahalli,980,7653.0,2 Bathrooms,Sale,Jul'18,75.0
Marathahalli,2,2BHK Apartment in Marathahalli,882,12245.0,2 Bathrooms,Sale,May'18,108.0
Marathahalli,2,Semi Furnished 2BHK Apartment in Marathahalli,1200,6583.0,2 Bathrooms,Sale,May'18,79.0
Marathahalli,2,2BHK Apartment in Marathahalli,617,7942.0,2 Bathrooms,Sale,Dec'18,49.0
Marathahalli,2,2BHK Apartment in Bellandur,945,12698.0,2 Bathrooms,Sale,Jun'18,120.0
Marathahalli,2,Fully Furnished 2BHK Apartment in Marathahalli,700,11429.0,2 Bathrooms,Sale,Sep'18,80.0
Marathahalli,2,Semi Furnished 2BHK Apartment in Bellandur,945,9312.0,2 Bathrooms,Sale,May'18,88.0
Marathahalli,2,2BHK Apartment in Marathahalli,908,7709.0,2 Bathrooms,Sale,Apr'18,70.0
Marathahalli,2,2BHK Apartment in Marathahalli,1100,6907.0,2 Bathrooms,Sale,Jun'18,75.98
Marathahalli,2,Semi Furnished 2BHK Apartment in Marathahalli,840,10988.0,2 Bathrooms,Sale,May'18,92.3
Marathahalli,2,2BHK Apartment in Marathahalli,835,10180.0,2 Bathrooms,Sale,Mar'18,85.0
Marathahalli,2,2BHK Apartment in Marathahalli,900,7778.0,2 Bathrooms,Sale,Aug'18,70.0
Marathahalli,3,3BHK Apartment in Marathahalli,1680,9524.0,3 Bathrooms,Sale,May'18,160.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1600,6563.0,3 Bathrooms,Sale,May'18,105.0
Marathahalli,3,3BHK Apartment in Marathahalli,1017,7063.0,3 Bathrooms,Sale,Dec'18,71.83
Marathahalli,3,3BHK Apartment in Bellandur,1197,8521.0,2 Bathrooms,Sale,Jan'18,102.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1120,12054.0,3 Bathrooms,Sale,May'18,135.0
Marathahalli,3,Fully Furnished 3BHK Apartment in Marathahalli,1313,11043.0,3 Bathrooms,Sale,May'18,145.0
Marathahalli,3,3BHK Apartment in Marathahalli,872,6995.0,3 Bathrooms,Sale,May'18,61.0
Marathahalli,3,3BHK Apartment in Bellandur,1519,10072.0,3 Bathrooms,Sale,May'18,153.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1650,7879.0,3 Bathrooms,Sale,May'18,130.0
Marathahalli,3,3BHK Apartment in Bellandur,1519,10533.0,3 Bathrooms,Sale,May'18,160.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1500,5400.0,3 Bathrooms,Sale,May'18,81.0
Marathahalli,3,3BHK Apartment in Marathahalli,921,6515.0,2 Bathrooms,Sale,May'18,60.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1118,9839.0,3 Bathrooms,Sale,May'18,110.0
Marathahalli,3,3BHK Apartment in Marathahalli,1120,8661.0,2 Bathrooms,Sale,May'18,97.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1450,10000.0,3 Bathrooms,Sale,May'18,145.0
Marathahalli,3,3BHK Apartment in Marathahalli,1132,10159.0,3 Bathrooms,Sale,May'18,115.0
Marathahalli,3,3BHK Apartment in Bellandur,1197,9691.0,3 Bathrooms,Sale,May'18,116.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1100,7091.0,3 Bathrooms,Sale,May'18,78.0
Marathahalli,3,Fully Furnished 3BHK Apartment in Marathahalli,103,97087.0,2 Bathrooms,Sale,May'18,100.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1400,8929.0,3 Bathrooms,Sale,May'18,125.0
Marathahalli,3,3BHK Apartment in Marathahalli,896,7081.0,3 Bathrooms,Sale,Dec'18,63.45
Marathahalli,3,3BHK Apartment in Marathahalli,1329,14296.0,3 Bathrooms,Sale,Dec'18,190.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,2400,6250.0,4 Bathrooms,Sale,May'18,150.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1047,16714.0,3 Bathrooms,Sale,May'18,175.0
Marathahalli,3,3BHK Apartment in Marathahalli,966,5694.0,2 Bathrooms,Sale,May'18,55.0
Marathahalli,3,3BHK Apartment in Marathahalli,1330,9774.0,3 Bathrooms,Sale,Apr'18,130.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1120,6964.0,2 Bathrooms,Sale,Jun'18,78.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1329,15801.0,3 Bathrooms,Sale,May'18,210.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1186,10118.0,3 Bathrooms,Sale,Apr'18,120.0
Marathahalli,3,Semi Furnished 3BHK Apartment in Marathahalli,1127,12245.0,3 Bathrooms,Sale,Apr'18,138.0
HSR Layout,1,1BHK Apartment in Harlur,514,11479.0,1 Bathrooms,Sale,Dec'22,59.0
HSR Layout,1,Semi Furnished 1BHK Apartment in Kudlu Gate,500,8200.0,1 Bathrooms,Sale,Jun'18,41.0
HSR Layout,1,1BHK Apartment in Harlur,542,123.0,1 Bathrooms,Sale,May'20,41.0
HSR Layout,1, 1 BHK Apartment in Sarjapur Road,597,10430.0,1 Bathrooms,Sale,May'19,62.26
HSR Layout,1,1BHK Apartment in Harlur,545,11376.0,1 Bathrooms,Sale,Dec'22,62.0
HSR Layout,1,1BHK Apartment in Haralur Road,522,8898.0,1 Bathrooms,Sale,Feb'19,46.45
HSR Layout,1,1BHK Apartment in Harlur,543,11418.0,1 Bathrooms,Sale,Dec'22,62.0
HSR Layout,1,Semi Furnished 1BHK Apartment in Kudlu Gate,500,8200.0,1 Bathrooms,Sale,Jun'18,41.0
HSR Layout,1,1BHK Apartment in Harlur,543,10866.0,1 Bathrooms,Sale,Mar'22,59.0
HSR Layout,1,1BHK Apartment in Harlur,506,11660.0,1 Bathrooms,Sale,May'21,59.0
HSR Layout,1,Semi Furnished 1BHK Apartment in Kudlu Gate,500,8354.0,1 Bathrooms,Sale,Jun'18,41.76
HSR Layout,1,Semi Furnished 1BHK Apartment in Koramangala,625,11520.0,1 Bathrooms,Sale,Jun'18,72.0
HSR Layout,1,1BHK Apartment in Harlur,542,11255.0,1 Bathrooms,Sale,Mar'22,61.0
HSR Layout,1,1BHK Apartment in Kudlu Gate,492,11476.0,1 Bathrooms,Sale,Jun'18,56.46
HSR Layout,1,Semi Furnished 1BHK Apartment in Kudlu Gate,500,8354.0,1 Bathrooms,Sale,Jun'18,41.76
HSR Layout,1,1BHK Apartment in Kudlu Gate,492,11476.0,1 Bathrooms,Sale,Jun'18,56.46
HSR Layout,1,Semi Furnished 1BHK Apartment in Hosur Road,504,6548.0,1 Bathrooms,Sale,Apr'18,33.0
HSR Layout,1,Semi Furnished 1BHK Apartment in Kudlu Gate,500,8356.0,1 Bathrooms,Sale,Jun'18,41.77
HSR Layout,1,1BHK Apartment in Haralur Road,704,7813.0,1 Bathrooms,Sale,Feb'18,55.0
HSR Layout,1,Semi Furnished 1BHK Apartment in Koramangala,650,11538.0,1 Bathrooms,Sale,May'18,75.0
HSR Layout,1,1BHK Apartment in Marathahalli-Sarjapur Outer Ring Road,650,6615.0,1 Bathrooms,Sale,Jul'18,43.0
HSR Layout,1,1BHK Apartment in Haralur Road,770,9481.0,1 Bathrooms,Sale,Dec'18,73.0
HSR Layout,1,1BHK Apartment in Harlur,542,10773.0,1 Bathrooms,Sale,Oct'22,58.39
HSR Layout,1,1BHK Apartment in Koramangala,1348,11250.0,3 Bathrooms,Sale,Dec'19,151.0
HSR Layout,1,Semi Furnished 1BHK Apartment in Hosur Road,520,6346.0,1 Bathrooms,Sale,Feb'18,33.0
HSR Layout,1,1BHK Apartment in Haralur Road,487,8419.0,1 Bathrooms,Sale,Mar'18,41.0
HSR Layout,1,1BHK Apartment in Marathahalli-Sarjapur Outer Ring Road,700,6143.0,1 Bathrooms,Sale,Jul'18,43.0
HSR Layout,1,1BHK Apartment in Harlur,507,11519.0,1 Bathrooms,Sale,Apr'18,58.4
HSR Layout,1,1BHK Apartment in Koramangala,588,13605.0,1 Bathrooms,Sale,Apr'18,80.0
HSR Layout,1, 1 BHK Apartment in Harlur,543,9418.0,1 Bathrooms,Sale,Apr'18,51.14
HSR Layout,2,2BHK Apartment in HSR Layout,844,5806.0,2 Bathrooms,Sale,May'18,49.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,889,7649.0,2 Bathrooms,Sale,Jun'18,68.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,868,10369.0,2 Bathrooms,Sale,May'18,90.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,1057,4447.0,2 Bathrooms,Sale,May'18,47.0
HSR Layout,2,2BHK Apartment in HSR Layout,844,7109.0,2 Bathrooms,Sale,Jun'18,60.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,900,6111.0,2 Bathrooms,Sale,May'18,55.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,900,5111.0,2 Bathrooms,Sale,Dec'17,46.0
HSR Layout,2,Fully Furnished 2BHK Apartment in HSR Layout,942,11677.0,2 Bathrooms,Sale,Apr'18,110.0
HSR Layout,2,2BHK Apartment in HSR Layout,844,5806.0,2 Bathrooms,Sale,Mar'18,49.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,903,8306.0,2 Bathrooms,Sale,Apr'18,75.0
HSR Layout,2,Fully Furnished 2BHK Apartment in HSR Layout,950,5789.0,2 Bathrooms,Sale,Jun'18,55.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,830,8795.0,2 Bathrooms,Sale,Apr'18,73.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,883,6014.0,2 Bathrooms,Sale,Feb'18,53.1
HSR Layout,2,2BHK Apartment in HSR Layout,800,8500.0,2 Bathrooms,Sale,Jun'18,68.0
HSR Layout,2,2BHK Apartment in HSR Layout,1100,5909.0,2 Bathrooms,Sale,Mar'18,65.0
HSR Layout,2,2BHK Apartment in HSR Layout,908,5727.0,2 Bathrooms,Sale,Feb'18,52.0
HSR Layout,2,Fully Furnished 2BHK Apartment in Mangammanapalya,1400,4643.0,2 Bathrooms,Sale,Feb'18,65.0
HSR Layout,2,2BHK Apartment in HSR Layout,844,5746.0,2 Bathrooms,Sale,Jan'18,48.5
HSR Layout,2,2BHK Apartment in HSR Layout,924,5736.0,2 Bathrooms,Sale,Jan'18,53.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,940,6383.0,2 Bathrooms,Sale,Feb'18,60.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,939,11715.0,2 Bathrooms,Sale,Mar'18,110.0
HSR Layout,2,2BHK Apartment in HSR Layout,793,6053.0,2 Bathrooms,Sale,Dec'18,48.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,750,7733.0,2 Bathrooms,Sale,Mar'18,58.0
HSR Layout,2,Fully Furnished 2BHK Apartment in HSR Layout,984,5285.0,2 Bathrooms,Sale,Feb'18,52.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,1372,4446.0,2 Bathrooms,Sale,Feb'18,61.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,1185,6329.0,2 Bathrooms,Sale,Jan'18,75.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,1231,5361.0,2 Bathrooms,Sale,Jan'18,66.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,1186,6071.0,2 Bathrooms,Sale,Jan'18,72.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,1120,6250.0,2 Bathrooms,Sale,Jan'18,70.0
HSR Layout,2,Semi Furnished 2BHK Apartment in HSR Layout,1033,4453.0,2 Bathrooms,Sale,Jan'18,46.0
HSR Layout,3,Fully Furnished 3BHK Apartment in HSR Layout,1100,9000.0,2 Bathrooms,Sale,May'18,99.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1450,10621.0,3 Bathrooms,Sale,May'18,154.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1232,12175.0,3 Bathrooms,Sale,May'18,150.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1232,12175.0,3 Bathrooms,Sale,May'18,150.0
HSR Layout,3,3BHK Apartment in HSR Layout,1145,6288.0,3 Bathrooms,Sale,May'18,72.0
HSR Layout,3,3BHK Apartment in HSR Layout,1450,10621.0,3 Bathrooms,Sale,Jun'18,154.0
HSR Layout,3,3BHK Apartment in HSR Layout,1092,7582.0,3 Bathrooms,Sale,Jun'18,82.79
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1200,4667.0,3 Bathrooms,Sale,May'18,56.0
HSR Layout,3,3BHK Apartment in HSR Layout,1600,7125.0,3 Bathrooms,Sale,Apr'18,114.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1263,11006.0,3 Bathrooms,Sale,May'18,139.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1263,11006.0,3 Bathrooms,Sale,Jan'18,139.0
HSR Layout,3,Fully Furnished 3BHK Apartment in HSR Layout,1120,9375.0,2 Bathrooms,Sale,Jun'18,105.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1661,9031.0,3 Bathrooms,Sale,Mar'18,150.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1488,10081.0,3 Bathrooms,Sale,Apr'18,150.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1232,15016.0,3 Bathrooms,Sale,May'18,185.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1263,11006.0,3 Bathrooms,Sale,May'18,139.0
HSR Layout,3,3BHK Apartment in HSR Layout,1480,4595.0,3 Bathrooms,Sale,Jan'18,68.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1162,12478.0,3 Bathrooms,Sale,Apr'18,145.0
HSR Layout,3,3BHK Apartment in HSR Layout,1450,9655.0,3 Bathrooms,Sale,Mar'18,140.0
HSR Layout,3,3BHK Apartment in HSR Layout,1210,10331.0,2 Bathrooms,Sale,Jul'18,125.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1200,4667.0,3 Bathrooms,Sale,May'18,56.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1155,9091.0,3 Bathrooms,Sale,Apr'18,105.0
HSR Layout,3,3BHK Apartment in HSR Layout,1015,12906.0,2 Bathrooms,Sale,Mar'18,131.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1292,10449.0,3 Bathrooms,Sale,Jun'18,135.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1250,5200.0,3 Bathrooms,Sale,Mar'18,65.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1187,13058.0,3 Bathrooms,Sale,Mar'18,155.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1001,8192.0,2 Bathrooms,Sale,May'18,82.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1121,6244.0,2 Bathrooms,Sale,Feb'18,70.0
HSR Layout,3,3BHK Apartment in HSR Layout,1108,5776.0,2 Bathrooms,Sale,Feb'18,64.0
HSR Layout,3,Semi Furnished 3BHK Apartment in HSR Layout,1232,11364.0,3 Bathrooms,Sale,Mar'18,140.0
Koramangala,1,Semi Furnished 1BHK Apartment in Koramangala,625,11520.0,1 Bathrooms,Sale,Jun'18,72.0
Koramangala,1,Semi Furnished 1BHK Apartment in Koramangala,550,13091.0,1 Bathrooms,Sale,Jun'18,72.0
Koramangala,1,Semi Furnished 1BHK Apartment in Koramangala,650,11538.0,1 Bathrooms,Sale,May'18,75.0
Koramangala,1,1BHK Apartment in Koramangala,1348,11250.0,3 Bathrooms,Sale,Dec'19,151.0
Koramangala,1,1BHK Apartment in Koramangala,588,13605.0,1 Bathrooms,Sale,Apr'18,80.0
Koramangala,1,1BHK Apartment in Domlur,455,15385.0,1 Bathrooms,Sale,Mar'18,70.0
Koramangala,2,2BHK Apartment in Koramangala,868,12673.0,2 Bathrooms,Sale,May'18,110.0
Koramangala,2,2BHK Apartment in Koramangala,1100,16364.0,2 Bathrooms,Sale,Mar'18,180.0
Koramangala,2,2BHK Apartment in Koramangala,937,17716.0,2 Bathrooms,Sale,Mar'20,166.0
Koramangala,2,Semi Furnished 2BHK Apartment in Koramangala,725,15862.0,1 Bathrooms,Sale,Jun'18,115.0
Koramangala,2,2BHK Apartment in Koramangala,937,17609.0,2 Bathrooms,Sale,May'19,165.0
Koramangala,2,Semi Furnished 2BHK Apartment in Koramangala,1061,17146.0,2 Bathrooms,Sale,Jun'19,181.0
Koramangala,2,Semi Furnished 2BHK Apartment in Koramangala,900,7778.0,2 Bathrooms,Sale,Jun'18,70.0
Koramangala,2,2BHK Apartment in Koramangala,1130,8407.0,2 Bathrooms,Sale,May'18,95.0
Koramangala,2,Semi Furnished 2BHK Apartment in Koramangala,900,7556.0,2 Bathrooms,Sale,Jun'18,68.0
Koramangala,2,Semi Furnished 2BHK Apartment in Koramangala,970,17135.0,2 Bathrooms,Sale,Jun'20,166.0
Koramangala,2,2BHK Apartment in Koramangala,900,15000.0,2 Bathrooms,Sale,Jun'18,135.0
Koramangala,2,2BHK Apartment in Koramangala,874,18879.0,2 Bathrooms,Sale,Mar'19,165.0
Koramangala,2,Fully Furnished 2BHK Apartment in Koramangala,1158,11226.0,2 Bathrooms,Sale,Jun'18,130.0
Koramangala,2,Semi Furnished 2BHK Apartment in Koramangala,1061,17146.0,2 Bathrooms,Sale,May'18,181.0
Koramangala,2,Semi Furnished 2BHK Apartment in Koramangala,937,15637.0,2 Bathrooms,Sale,Jul'21,146.0
Koramangala,2,2BHK Apartment in Koramangala,874,22635.0,2 Bathrooms,Sale,Jun'20,197.0
Koramangala,2,2BHK Apartment in Koramangala,658,8834.0,2 Bathrooms,Sale,Apr'18,58.12
Koramangala,2,Semi Furnished 2BHK Apartment in Koramangala,1050,7857.0,2 Bathrooms,Sale,Apr'18,82.5
Koramangala,2,2BHK Apartment in Koramangala,937,18143.0,2 Bathrooms,Sale,May'19,170.0
